"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"21",21,"amleto",1910,NA,NA,NA,NA,NA,"hamlet suspects his uncle has murdered his father to claim the throne of denmark and the hand of hamlet's mother, but the prince cannot decide whether or not he should take vengeance.","mario caserini","dante cappelli, maria caserini",8,NA
"22",22,"hamlet, prince of denmark",1910,NA,NA,NA,NA,NA,"hamlet suspects his uncle has murdered his father to claim the throne of denmark and the hand of hamlet's mother, but the prince cannot decide whether or not he should take vengeance.","gérard bourgeois","jean mounet-sully",13,NA
"23",23,"muerte civil",1910,NA,NA,NA,NA,NA,"add a plot","mario gallo",NA,NA,NA
"24",24,"l'arrivée du ministre des colonies à banana, boma et matadi",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"25",25,"valdemar sejr",1910,NA,NA,NA,NA,NA,"add a plot","gunnar helsengreen","philip bech, aage bjørnbak, ragnhild christensen, alfred cohn",8,NA
"26",26,"fra storstadens dyb",1910,NA,NA,NA,NA,NA,"add a plot","carl alstrup","carl alstrup, kate fabian, sigrid creutz hindborg, jørgen lund",5,NA
"27",27,"diamond cross",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"28",28,"cavalleria rusticana",1910,NA,NA,NA,NA,NA,"add a plot","emile chautard","charles krauss, dupont-morgan, marcelle barry, eugénie nau",5,NA
"29",29,"amor gitano",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,5,NA
"30",30,"la creación del himno",1910,NA,NA,NA,NA,NA,"the film refers to the creation of the argentine national anthem whose lyrics were made by vicente lópez y planes in 1812 while the music was composed by blas parera in 1813.",NA,NA,11,NA
"31",31,"mil adultérios",1910,NA,NA,NA,NA,NA,"add a plot","joão colas","joão colas, antônio serra, machado, lopes",6,NA
"32",32,"nelson-wolgast fight",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",33,"the butterfly",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"34",34,"the household pest",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",35,"maiskaya noch, ili utoplennitsa",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"36",36,"die pulvermühle",1910,NA,NA,NA,NA,NA,"add a plot","viggo larsen","viggo larsen, wanda treumann, max mack, leopold gadiel",8,NA
"37",37,"un portero modelo",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"38",38,"en rekrut fra 64",1910,NA,NA,NA,NA,NA,"add a plot","alexander christian, urban gad","gustav helios, alfred lind, jutta lund, thora meincke",14,NA
"39",39,"stockman joe",1910,NA,NA,NA,NA,NA,"add a plot","victor adamson",NA,NA,NA
"40",40,"kapergasten",1910,NA,NA,NA,NA,NA,"add a plot","alfred cohn","alfred cohn, aage fønss, jenny roelsgaard, aage schmidt",7,NA
"41",41,"el pobre valbuena",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"42",42,"his brother's wife",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"43",43,"la trilla",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"44",44,"by order of napoleon",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"45",45,"chantecler",1910,NA,NA,NA,NA,NA,"add a plot","alberto moreira",NA,NA,NA
"46",46,"desfile histórico del centenario",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"47",47,"güemes y sus gauchos",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"48",48,"orientalsk dans",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",49,"ansigttyven i",1910,NA,NA,NA,NA,NA,"add a plot","gunnar helsengreen","philip bech, aage bjørnbak, alfred cohn, aage fønss",8,NA
"50",50,"ansigttyven ii",1910,NA,NA,NA,NA,NA,"add a plot","gunnar helsengreen","philip bech, aage bjørnbak, alfred cohn, aage fønss",7,NA
"51",51,"conquering hero comes",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",52,"el vilolín de inés",1910,NA,NA,NA,NA,NA,"add a plot","adolfo urzúa rosas",NA,NA,NA
"53",53,"floretta e patapon",1910,NA,NA,NA,NA,NA,"add a plot","mario caserini",NA,NA,NA
"54",54,"le père goriot",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"55",55,"trail to the west",1910,NA,NA,NA,NA,NA,"add a plot","gilbert m. 'broncho billy' anderson",NA,NA,NA
"56",56,"l'aluminite",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",57,"the squatter's daughter",1910,NA,66,"drama",6.4,NA,"add a plot","bert bailey","olive wilton, bert bailey, edmund duggan, j.h. nunn",9,NA
"58",58,"andreuccio da perugia",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,6,NA
"59",59,"the life and adventures of john vane, the australian bushranger",1910,NA,NA,NA,NA,NA,"add a plot","s.a. fitzgerald",NA,NA,NA
"60",60,"peder tordenskjold",1910,NA,NA,NA,NA,NA,"add a plot","ernst munkeboe","christian hansen, valborg kierkegaard, ernst munkeboe, carl schenstrøm",11,NA
"61",61,"the eternal law",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",62,"paganini",1910,NA,NA,NA,NA,NA,"story behind infamous nicollo paganini, the musician who sold his soul to the devil in the 19th century.",NA,NA,NA,NA
"63",63,"paz e amor",1910,NA,60,"comedy, musical",3.3,NA,"add a plot","alberto moreira","luis bastos, antônio cataldi, maria da piedade, laura grassi",6,NA
"64",64,"chiribiribi",1910,NA,NA,NA,NA,NA,"add a plot","júlio ferrez",NA,NA,NA
"65",65,"giovanni il conquistatore",1910,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
"66",66,"barfodsdans",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",67,"the duchess of langeais",1910,NA,NA,NA,NA,NA,"the duchess de langeais was one of the reigning belles of paris, the pet of society, the envy of the women and the admiration of all the men. her many conquests led her to believe herself ...                see full summary »","andré calmettes","andré calmettes, germaine dermoz",7,NA
"68",68,"l'auberge rouge",1910,NA,NA,NA,NA,NA,"add a plot","camille de morlhon","jeanne cheirel, julien clément, georges saillard, jean worms",6,NA
"69",69,"as últimas inundações do tejo em santarém",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",70,"welke rosen",1910,NA,NA,NA,NA,NA,"add a plot","walter schmidthässler",NA,NA,NA
"71",71,"a mala misteriosa",1910,NA,NA,NA,NA,NA,"add a plot","paulino botelho",NA,NA,NA
"72",72,"prins albert in het centrum van kongo",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"73",73,"viaje al interior del perú",1910,NA,120,NA,NA,NA,NA,NA,NA,5,NA
"74",74,"l'abbandonata",1910,NA,NA,NA,NA,NA,"add a plot","mario caserini","maria caserini, cesare moltini",6,NA
"75",75,"a record hustle through foggy london",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"76",76,"les prétendants d'hélène",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",77,"boswerken in kongo",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"78",78,"rip van winkle",1910,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
"79",79,"don juan de serrallonga",1910,NA,58,NA,NA,NA,"add a plot","ricardo de baños, alberto marro",NA,NA,NA
"80",80,"excursión al gombreny",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"81",81,"the devil on two sticks",1910,NA,NA,NA,NA,NA,"add a plot","luigi maggi","gigetta morano, enrico vaser, ercole vaser, mario voller-buzzi",18,NA
"82",82,"de post en de boerderij van doma",1910,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"83",83,"sherlock holmes vi",1910,NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"84",84,"the sheriff's law",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
