"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"19",19,"trilby",1912,NA,50,"horror",4,NA,"add a plot","jacob fleck, luise fleck, anton kolm, claudius veltée","paul askonas, frau galfres-hubermann",7,NA
"20",20,"grannie",1912,NA,NA,NA,NA,NA,"there is no documentation that a film bearing this title was directed by d.w. griffith, or was produced by biograph at this time. it may have been suspended before completion or else released under another title.","d.w. griffith","mary pickford",11,NA
"21",21,"the heroine from derna",1912,NA,NA,NA,NA,NA,"this picture portrays the terrible assault upon derna, in which the young italian captain, adolfo bertini, was wounded in the forehead and, after a conflict, fell into the hands of the ...                see full summary »","gennaro righelli",NA,NA,NA
"22",22,"as you like it",1912,NA,NA,NA,NA,NA,"after the overthrowing of duke senior by his tyrannical brother, senior's daughter rosalind disguises herself as a man and sets out to find her banished father while also counseling her clumsy suitor orlando in the art of wooing.","j. stuart blackton, charles kent, james young","maurice costello, rose coghlan, rosemary theby, rose tapley",6,NA
"23",23,"1812 god",1912,NA,48,"drama, history",5.9,NA,"add a plot","vasili goncharov, kai hansen, aleksandr uralsky","vasili goncharov, aleksandra goncharova, andrej gromov, pavel knorr",63,NA
"24",24,"mysteries of paris",1912,NA,50,NA,NA,NA,"the archduke rodolphe d'illyrie is secretly united to countess sarah mac gregor and they have a daughter together. the young woman learns that her father-in-law is potting to have the ...                see full summary »","albert capellani",NA,NA,NA
"25",25,"a pueblo romance",1912,NA,NA,NA,NA,NA,"there is no documentation that any film bearing this title was produced or distributed by biograph at this time. either the production may have been suspended before completion or else it ...                see full summary »","d.w. griffith",NA,NA,NA
"26",26,"ma és holnap",1912,NA,NA,NA,NA,NA,"add a plot","michael curtiz","artúr somlay, gyula abonyi, jenöné veszprémy, endre szeghõ",18,NA
"27",27,"decamerone",1912,NA,NA,NA,NA,NA,"add a plot","gennaro righelli",NA,NA,NA
"28",28,"les misérables",1912,NA,NA,NA,NA,NA,"add a plot","albert capellani","henry krauss, henri étiévant, léon bernard, maria ventura",13,NA
"29",29,"a ruined life",1912,NA,NA,NA,NA,NA,"a film about family secrets...and deathbed confessions.","victor sjöström","hilda borgström, einar fröberg, anna norrie, richard lund",11,NA
"30",30,"the price of paradise",1912,NA,61,NA,NA,NA,NA,NA,NA,NA,NA
"31",31,"la fièvre de l'or",1912,NA,NA,NA,NA,NA,"add a plot","rené leprince, ferdinand zecca","stacia napierkowska, claude garry, louis ravet, henri étiévant",7,NA
"32",32,"två bröder",1912,NA,NA,NA,NA,NA,"a wealthy man has two sons, one of whom becomes involved in a mesalliance with a poor girl, and he is therefore displaced by his father. his brother is declared as sole heir. bit the father regrets this on his death bed.","georg af klercker",NA,NA,NA
"33",33,"tierra baja",1912,NA,NA,NA,NA,NA,"add a plot","mario gallo",NA,NA,NA
"34",34,"jess",1912,NA,NA,NA,NA,NA,"silas croft was a kindly old englishman who had a farm in south africa. with him resided his two nieces, whom he had taken from their drunken, worthless father when they were of a tender ...                see full summary »","george nichols","marguerite snow, florence la badie, james cruze, william russell",5,NA
"35",35,"the three musketeers",1912,NA,NA,NA,NA,NA,"add a plot","andré calmettes, henri pouctal",NA,NA,NA
"36",36,"quincy adams sawyer",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",37,"bjørnetæmmeren",1912,NA,50,"drama",6.2,NA,"add a plot","alfred lind","lili beck, peter fjelstrup, holger-madsen, richard jensen",26,NA
"38",38,"fadren",1912,NA,43,"drama",5,NA,"add a plot","anna hofman-uddgren","august falck, karin alexandersson, renée björling, johan ljungquist",9,NA
"39",39,"the vengeance of fate",1912,NA,NA,NA,NA,NA,"hazel phillips, a young girl, is courted by two young men, evans and porter, in a western town. she favors porter, and the two are married. evans conceals his chagrin and jealousy, and ...                see full summary »","charles giblyn",NA,NA,NA
"40",40,"the adventures of lieutenant petrosino",1912,NA,NA,NA,NA,NA,"the story of lt. joseph petrosino, an italian-american new york city police detective, who was assigned to investigate the sicilian mafia, which was beginning to become a major problem in ...                see full summary »",NA,NA,9,NA
"41",41,"jupiter på jorden",1912,NA,NA,NA,NA,NA,"add a plot","georg af klercker",NA,NA,NA
"42",42,"wooden athletes",1912,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"43",43,"le nègre blanc",1912,NA,NA,NA,NA,NA,"add a plot","abel gance",NA,NA,NA
"44",44,"la ribalta",1912,NA,NA,NA,NA,NA,"add a plot","mario caserini",NA,NA,NA
"45",45,"hitachi maru",1912,NA,NA,NA,NA,NA,"add a plot","jirô yoshino",NA,NA,NA
"46",46,"the springtime of life",1912,NA,54,"drama",6.8,NA,"little gerta, when her mother dies. is brought to her father, carl von seydling, a government official, who deserted his wife and child a few years before. councilor van seydling found the ...                see full summary »","paul garbagni","victor sjöström, mauritz stiller, georg af klercker, selma wiklund af klercker",54,NA
"47",47,"lucretia borgia",1912,NA,NA,NA,NA,NA,"about the daughter of the borgia, a noble medieval house. from her numerous and unhappy weddings, to the forced monacation, to the will of her family.","gerolamo lo savio",NA,NA,NA
"48",48,"det farlige spil",1912,NA,NA,NA,NA,NA,"add a plot","eduard schnedler-sørensen",NA,NA,NA
"49",49,"divina commedia",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",50,"dødsspring til hest fra cirkuskuplen",1912,NA,45,"drama",5.9,NA,"a melodrama about the destitute count lured into a circus environment and forced to show their daring high up in the circus dome.","eduard schnedler-sørensen","frederik christensen, aage hertel, alma hinding, frederik jacobsen",33,NA
"51",51,"come una sorella",1912,NA,NA,NA,NA,NA,"add a plot","vincenzo denizot",NA,NA,NA
"52",52,"the wandering jew",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",53,"saved in mid-air",1912,NA,NA,NA,NA,NA,"""the black masks"", a secret political society, involves the beautiful agent lydia to apprehend an important official document. lieutenant von muehlen is a trusted member of another secret society. he is on the same mission.","mauritz stiller","lili beck, victor sjöström, john ekman, gunnel holzhausen",5,NA
"54",54,"elskovs magt",1912,NA,NA,NA,NA,NA,"add a plot","august blom",NA,NA,NA
"55",55,"wojewoda",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",56,"the mail order wife",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",57,"peril of the plains",1912,NA,NA,NA,NA,NA,"add a plot","sam warner",NA,NA,NA
"58",58,"anna karénine",1912,NA,NA,NA,NA,NA,"add a plot","albert capellani","jeanne delvair, paul capellani, léon bernard",7,NA
"59",59,"the clod",1912,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"60",60,"dødsangstens maskespil",1912,NA,NA,NA,NA,NA,"add a plot","eduard schnedler-sørensen",NA,NA,NA
"61",61,"roze kate",1912,NA,NA,NA,NA,NA,"jacob and simon envy their brother everhard, the girl roze kate is in love with him. when they discover their heritage will be confiscated when their mother remarries, they plan to kill her. then everhard is seen with the murder weapon.","oscar tourniaire",NA,NA,NA
"62",62,"jung und alt",1912,NA,NA,NA,NA,NA,"add a plot","curt a. k",NA,NA,NA
"63",63,"den tyranniske fästmannen",1912,NA,NA,NA,NA,NA,"a woman in an abusive relationship is made to realize that she can no longer tolerate her fiance's ill treatment toward her.","mauritz stiller",NA,NA,NA
"64",64,"systrarna",1912,NA,NA,NA,NA,NA,"in front of the salvation army headquarters. an old man who is being teased by a flock of children, is almost run over by a car. out of the headquarters gates march singing and playing female salvation army soldiers.","anna hofman-uddgren",NA,NA,NA
"65",65,"le proscrit",1912,NA,NA,NA,NA,NA,"add a plot","louis feuillade",NA,NA,NA
"66",66,"the colonel's son",1912,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"67",67,"en mesalliance",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",68,"the general's children",1912,NA,NA,NA,NA,NA,"kind-hearted thekla helps her frivolous brother and hides him on a remote farm.","urban gad",NA,NA,NA
"69",69,"jernbanens datter",1912,NA,NA,NA,NA,NA,"add a plot","august blom",NA,NA,NA
"70",70,"eclipse de sol",1912,NA,NA,NA,NA,NA,"add a plot","fructuós gelabert",NA,NA,NA
"71",71,"the sergeant's boy",1912,NA,NA,NA,NA,NA,"an army sergeant befriends an orphan boy.","thomas h. ince",NA,NA,NA
"72",72,"tropisk kærlighed",1912,NA,NA,NA,NA,NA,"add a plot","august blom",NA,NA,NA
"73",73,"der unbekannte",1912,NA,NA,NA,NA,NA,"add a plot","luise fleck",NA,NA,NA
"74",74,"la conquête du bonheur",1912,NA,NA,NA,NA,NA,"add a plot","gérard bourgeois",NA,NA,NA
"75",75,"garden party of sir shapurji broacha",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",76,"ma concierge est trop jolie",1912,NA,NA,NA,NA,NA,"add a plot","andré heuzé",NA,NA,NA
"77",77,"dødens brud",1912,NA,NA,NA,NA,NA,"add a plot","august blom",NA,NA,NA
"78",78,"dyrekøbt venskab",1912,NA,NA,NA,NA,NA,"add a plot","august blom",NA,NA,NA
"79",79,"conn, the shaughraun",1912,NA,NA,NA,NA,NA,"robert ffolliott is a young irish lad who is done out of his land and sent off to a penal colony in australia following false accusations by the greedy kinchella. conn the shaughraun comes ...                see full summary »","gaston mervale",NA,NA,NA
"80",80,"le fumiste",1912,NA,NA,NA,NA,NA,"add a plot","gérard bourgeois","raimu",8,NA
"81",81,"historien om en moder",1912,NA,NA,NA,NA,NA,"add a plot","august blom",NA,NA,NA
"82",82,"hunyadi janos",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",83,"the two destinies",1912,NA,NA,NA,NA,NA,"add a plot","gennaro righelli",NA,NA,NA
"84",84,"musikens makt",1912,NA,NA,NA,NA,NA,"add a plot","georg af klercker",NA,NA,NA
"85",85,"arrival at howrah",1912,NA,NA,NA,NA,NA,"add a plot","hiralal sen",NA,NA,NA
"86",86,"il processo clémenceau",1912,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"87",87,"hands across the sea",1912,NA,NA,NA,NA,NA,"add a plot","gaston mervale",NA,NA,NA
"88",88,"la vida de jose rizal",1912,NA,60,NA,NA,NA,"add a plot",NA,NA,NA,NA
"89",89,"il y a des pieds au plafond",1912,NA,NA,NA,NA,NA,"add a plot","abel gance",NA,NA,NA
"90",90,"kærlighed og venskab",1912,NA,NA,NA,NA,NA,"add a plot","eduard schnedler-sørensen",NA,NA,NA
"91",91,"la statua di carne",1912,NA,NA,NA,NA,NA,"add a plot","giuseppe de liguoro",NA,NA,NA
"92",92,"le circuit de l'alcool",1912,NA,NA,NA,NA,NA,"add a plot",NA,NA,22,NA
"93",93,"bryggerens datter",1912,NA,NA,NA,NA,NA,"add a plot","rasmus ottesen",NA,NA,NA
"94",94,"l'innocente",1912,NA,NA,NA,NA,NA,"add a plot","edoardo bencivenga",NA,NA,NA
"95",95,"bad tölz - naturaufnahme",1912,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"96",96,"half a hero",1912,NA,NA,NA,NA,NA,"a little country village comedy in which mr. costello plays a young grocer's clerk. this clerk and the daughter (clara kimball young) of a g.a.r. fire-eater (mr. eldridge) are in love, much...                see full summary »","james young",NA,NA,NA
"97",97,"das gespenst von clyde",1912,NA,NA,NA,NA,NA,"add a plot","mime misu",NA,NA,NA
"98",98,"pomszczona krzywda",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",99,"tüzet kérek",1912,NA,NA,NA,NA,NA,"add a plot","aladár fodor",NA,NA,NA
"100",100,"le due rivali del trianon",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
