"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"11",11,"balletdanserinden",1911,NA,45,"drama",5.4,NA,"add a plot","august blom","svend bille, otto lagoni, valdemar møller, asta nielsen",72,NA
"12",12,"don pedro el cruel",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,7,NA
"13",13,"a condessa descalca",1911,NA,NA,NA,NA,NA,"add a plot","guelfo andalo",NA,NA,NA
"14",14,"the traitress",1911,NA,48,"drama",6.3,NA,"add a plot","urban gad","asta nielsen, max obal, robert valberg, emil albes",35,NA
"15",15,"the fatal wedding",1911,NA,NA,NA,NA,NA,"add a plot","raymond longford",NA,NA,NA
"16",16,"hamlet",1911,NA,NA,NA,NA,NA,"hamlet suspects his uncle has murdered his father to claim the throne of denmark and the hand of hamlet's mother, but the prince cannot decide whether or not he should take vengeance.","august blom","alwin neuß, aage hertel, ella la cour, emilie sannom",10,NA
"17",17,"assigned to his wife",1911,NA,NA,NA,NA,NA,"add a plot","jack gavin",NA,NA,NA
"18",18,"der fremde vogel",1911,NA,45,NA,NA,NA,"vacationing in germany, may falls for boatman max. her father disapproves and during a night of romance between the young couple max drowns.","urban gad","asta nielsen, hans mierendorff, eugenie werner, louis ralph",14,NA
"19",19,"the last of the frontignacs",1911,NA,NA,NA,NA,NA,"add a plot","mario caserini",NA,NA,NA
"20",20,"la jacquerie, révolution paysanne de 1358",1911,NA,NA,NA,NA,NA,"add a plot","henri pouctal",NA,NA,NA
"21",21,"the brand",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"22",22,"attack on the gold escort",1911,NA,52,"action, drama",4.3,NA,NA,NA,NA,11,NA
"23",23,"a dog's tale",1911,NA,NA,NA,NA,NA,"add a plot","thomas h. ince","mary pickford",5,NA
"24",24,"blott en dröm",1911,NA,NA,NA,NA,NA,"add a plot","anna hofman-uddgren",NA,NA,NA
"25",25,"temblor de 1911 en méxico",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"26",26,"el fantasma del castillo",1911,NA,NA,NA,NA,NA,"add a plot","josé buchs, julio roesset",NA,NA,NA
"27",27,"the great moment",1911,NA,NA,NA,NA,NA,"add a plot","urban gad","asta nielsen, hugo flink, emil albes, max obal",6,NA
"28",28,"l'électrocuté",1911,NA,NA,NA,NA,NA,"the body of a cook is brought to life by an electrician through the use of electrodes.",NA,NA,8,NA
"29",29,"ungdommens ret",1911,NA,NA,NA,NA,NA,"add a plot","august blom",NA,NA,NA
"30",30,"la vénus d'arles",1911,NA,NA,NA,NA,NA,"add a plot","georges denola","jeanne brindeau, andrée divonne, andré lefaur, armand tallier",6,NA
"31",31,"arrah-na-pogue",1911,NA,NA,NA,NA,NA,"(reel 1) beamish mccoul joined the irish insurrection and had become a leader in the movement when he was arrested and placed in wicklow jail. his property was confiscated by the ...                see full summary »","sidney olcott","gene gauntier, j.j. clark, sidney olcott, robert g. vignola",8,NA
"32",32,"privatsekretæren",1911,NA,NA,NA,NA,NA,"add a plot","august blom",NA,NA,NA
"33",33,"harry the footballer",1911,NA,NA,NA,NA,NA,"a star player is kidnapped by the opposition. however, they are foiled by his girl-friend, just in time for him to get to the match and score the winning goal.","lewin fitzhamon","hay plumb, gladys sylvani, jack hulcup, claire pridelle",8,NA
"34",34,"a balkan episode",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"35",35,"l'île d'épouvante",1911,NA,NA,NA,NA,NA,"add a plot","joë hamman","joë hamman",6,NA
"36",36,"a tale of the australian bush",1911,NA,NA,NA,NA,NA,"add a plot","gaston mervale",NA,NA,NA
"37",37,"pulgarcito",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,6,NA
"38",38,"five o'clock tea",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"39",39,"le devoir et l'honneur",1911,NA,NA,NA,NA,NA,"there are two men in pierre de marsan, the physician who has sworn the hippocratic oath and the man of honor. it is the latter who reacts brutally when he discovers his wife in the arms of ...                see full summary »","henri andréani",NA,NA,NA
"40",40,"the mystery of a hansom cab",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"41",41,"rannsakningsdomaren",1911,NA,46,NA,NA,NA,"add a plot","ernst dittmer",NA,NA,NA
"42",42,"the colleen bawn",1911,NA,NA,NA,NA,NA,"story about an irishman from an impoverished family, who can marry either a rich woman and thus save the family estate or his poor true love.","gaston mervale",NA,NA,NA
"43",43,"de bannelingen",1911,NA,50,NA,NA,NA,"russia: a group of 19th century nihilists wants to change the system in czaristic russia. they point out that conditions for prisoners are horrendous.","léon boedels, caroline van dommelen",NA,NA,NA
"44",44,"den hvide slavehandels sidste offer",1911,NA,47,"drama",5.5,NA,"add a plot","august blom","clara pontoppidan, lauritz olsen, thora meincke, otto lagoni",17,NA
"45",45,"in the nick of time",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"46",46,"the bushranger's bride",1911,NA,NA,NA,NA,NA,"add a plot","alfred rolfe","alfred rolfe, lily dampier, raymond longford, lottie lyell",7,NA
"47",47,"barnaby rudge",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"48",48,"erna valeska",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"49",49,"manon lescaut",1911,NA,NA,NA,NA,NA,NA,NA,"francesca bertini",5,NA
"50",50,"caloola, or the adventures of a jackeroo",1911,NA,NA,NA,NA,NA,"add a plot","alfred rolfe",NA,NA,NA
"51",51,"hyökyaaltoja",1911,NA,NA,NA,NA,NA,"add a plot","teuvo puro",NA,NA,NA
"52",52,"ekspeditricen",1911,NA,45,NA,NA,NA,"add a plot","august blom",NA,NA,NA
"53",53,"rudi na záletech",1911,NA,NA,NA,NA,NA,"add a plot","emil artur longen, antonín pech","emil artur longen, josef waltner",25,NA
"54",54,"flaming arrows",1911,NA,NA,NA,NA,NA,"there is no documentation that any film bearing this title was either produced or distributed by biograph or general or directed by d.w. griffith at this time. production may have been ...                see full summary »",NA,NA,8,NA
"55",55,"oedipus rex",1911,NA,56,NA,NA,NA,"add a plot","theo frenkel",NA,NA,NA
"56",56,"le roman d'une pauvre fille",1911,NA,NA,NA,NA,NA,"add a plot","gérard bourgeois",NA,NA,NA
"57",57,"dan morgan",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,5,NA
"58",58,"the little rangers",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"59",59,"nøddebo præstegaard",1911,NA,NA,NA,NA,NA,"add a plot","frederik schack-jensen",NA,NA,NA
"60",60,"le mariage de l'aînée",1911,NA,NA,NA,NA,NA,"add a plot","louis feuillade",NA,NA,NA
"61",61,"the luck of roaring camp",1911,NA,NA,NA,NA,NA,"add a plot","w.j. lincoln","john cosgrove, ethel buckley, robert inman",5,NA
"62",62,"par habitude",1911,NA,NA,NA,NA,NA,"add a plot","max linder",NA,NA,NA
"63",63,"skæbnebæltet",1911,NA,NA,NA,NA,NA,"add a plot","svend rindom","karen caspersen, benjamin christensen, fritz lamprecht, ellen malberg",7,NA
"64",64,"midsummer tide",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"65",65,"anna-liisa",1911,NA,NA,NA,NA,NA,"add a plot","teppo raikas",NA,NA,NA
"66",66,"le poison",1911,NA,NA,NA,NA,NA,"add a plot","louis feuillade",NA,NA,NA
"67",67,"amor fatal",1911,NA,NA,NA,NA,NA,"add a plot","grigore brezeanu","lucia sturza-bulandra, tony bulandra, constantin neamtu-ottonel, aurel barbelian",12,NA
"68",68,"det gale pensionat",1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",69,"nell gwynne",1911,NA,NA,NA,NA,NA,"add a plot","raymond longford","nellie stewart, augustus neville, charles lawrence, stewart clyde",5,NA
"70",70,"the daddy's dream",1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",71,"bushranger's ransom, or a ride for life",1911,NA,NA,NA,NA,NA,"add a plot","e.j. cole","e.j. cole's bohemian dramatic company",5,NA
"72",72,"fiesta mayor de manresa",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"73",73,"die fahrt nach hamburg",1911,NA,NA,NA,NA,NA,"add a plot","joe may",NA,NA,NA
"74",74,"le bonheur sous la main",1911,NA,NA,NA,NA,NA,NA,NA,"max dearly",5,NA
"75",75,"gehirnreflexe",1911,NA,NA,NA,NA,NA,"add a plot","max mack",NA,NA,NA
"76",76,"one hundred years ago",1911,NA,NA,NA,NA,NA,"add a plot","gaston mervale","louise lovely, harrie ireland, a.j. patrick, godfrey cass",5,NA
"77",77,"los escruchantes",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"78",78,"calvario",1911,NA,NA,NA,NA,NA,"add a plot","ubaldo maria del colle",NA,NA,NA
"79",79,"the squatter and the clown",1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",80,"the sundowner",1911,NA,NA,NA,NA,NA,"add a plot","e.j. cole",NA,NA,NA
"81",81,"cortejo cívico",1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",82,"de vliegdemonstraties op rozenoord",1911,NA,NA,NA,NA,NA,NA,NA,NA,8,NA
"83",83,"die ballhaus-anna",1911,NA,NA,NA,NA,NA,"add a plot","walter schmidthässler",NA,NA,NA
"84",84,"way outback",1911,NA,NA,NA,NA,NA,"add a plot","alfred rolfe",NA,NA,NA
"85",85,"the miner's daughter",1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",86,"pod vlastyu luny",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"87",87,"road leads home",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"88",88,"chûshingura",1911,NA,47,NA,NA,NA,NA,NA,NA,NA,NA
"89",89,"la portatrice di pane",1911,NA,NA,NA,NA,NA,"add a plot","romolo bacchini",NA,NA,NA
"90",90,"the cup winner",1911,NA,NA,NA,NA,NA,"add a plot","alfred rolfe",NA,NA,NA
"91",91,"mademoiselle de scudery",1911,NA,NA,NA,NA,NA,"add a plot","mario caserini",NA,NA,NA
"92",92,"la mégère apprivoisée",1911,NA,NA,NA,NA,NA,"the swaggering petruchio agrees to marry the spitting hellcat, katherine.","henri desfontaines",NA,NA,NA
"93",93,"madame potiphar",1911,NA,NA,NA,NA,NA,"add a plot","viggo larsen",NA,NA,NA
"94",94,"ihr jugendfreund",1911,NA,NA,NA,NA,NA,"add a plot","walter schmidthässler",NA,NA,NA
"95",95,"geächtet",1911,NA,NA,NA,NA,NA,"add a plot","adolf gärtner",NA,NA,NA
"96",96,"it is never too late to mend",1911,NA,NA,NA,NA,NA,"add a plot","w.j. lincoln","stanley walpole",5,NA
"97",97,"three strings to her bow",1911,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"98",98,"the bells",1911,NA,NA,NA,NA,NA,"add a plot","w.j. lincoln",NA,NA,NA
"99",99,"captain starlight, or gentleman of the road",1911,NA,NA,NA,NA,NA,"add a plot","alfred rolfe","lily dampier, lottie lyell, augustus neville, alfred rolfe",6,NA
"100",100,"sündige liebe",1911,NA,NA,NA,NA,NA,"add a plot","emil albes",NA,NA,NA
