"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"12",12,"american pie",1999,"r",95,"comedy",7,"58","four teenage boys enter a pact to lose their virginity by prom night.","paul weitz, chris weitz","jason biggs, chris klein, thomas ian nicholas, alyson hannigan",333714,NA
"13",13,"office space",1999,"r",89,"comedy",7.8,"68","three company workers who hate their jobs decide to rebel against their greedy boss.","mike judge","ron livingston, jennifer aniston, david herman, ajay naidu",213534,NA
"14",14,"the blair witch project",1999,"r",81,"horror, mystery",6.4,"81","three film students vanish after traveling into a maryland forest to film a documentary on the local blair witch legend, leaving only their footage behind.","daniel myrick, eduardo sánchez","heather donahue, michael c. williams, joshua leonard, bob griffin",203946,NA
"15",15,"10 things i hate about you",1999,"pg-13",97,"comedy, drama, romance",7.2,"70","a pretty, popular teenager can't go out on a date until her ill-tempered older sister does.","gil junger","heath ledger, julia stiles, joseph gordon-levitt, larisa oleynik",245548,NA
"16",16,"big daddy",1999,"pg-13",93,"comedy, drama",6.4,"41","a lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.","dennis dugan","adam sandler, joey lauren adams, jon stewart, cole sprouse",172935,NA
"17",17,"notting hill",1999,"pg-13",124,"comedy, drama, romance",7.1,"66","the life of a simple bookshop owner changes when he meets the most famous film star in the world.","roger michell","hugh grant, julia roberts, richard mccabe, rhys ifans",221983,NA
"18",18,"the ninth gate",1999,"r",133,"mystery, thriller",6.7,"44","a rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones.","roman polanski","johnny depp, frank langella, lena olin, emmanuelle seigner",145613,NA
"19",19,"cruel intentions",1999,"r",97,"drama, romance",6.8,"56","two vicious step-siblings of an elite manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.","roger kumble","sarah michelle gellar, ryan phillippe, reese witherspoon, selma blair",158146,NA
"20",20,"the boondock saints",1999,"r",108,"action, crime, thriller",7.9,"44","fraternal twins set out to rid boston of the evil men operating there while being tracked down by an fbi agent.","troy duffy","willem dafoe, sean patrick flanery, norman reedus, david della rocco",207425,NA
"21",21,"magnolia",1999,"r",188,"drama",8,"77","an epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the san fernando valley.","paul thomas anderson","tom cruise, jason robards, julianne moore, philip seymour hoffman",254730,NA
"22",22,"austin powers: the spy who shagged me",1999,"pg-13",95,"action, adventure, comedy",6.6,"59","dr. evil is back...and has invented a new time machine that allows him to go back to the 60s and steal austin powers's mojo, inadvertently leaving him ""shagless"".","jay roach","mike myers, heather graham, michael york, robert wagner",192050,NA
"23",23,"house on haunted hill",1999,"r",93,"horror, mystery, thriller",5.6,"28","an amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.","william malone","geoffrey rush, famke janssen, taye diggs, peter gallagher",47683,NA
"24",24,"the cider house rules",1999,"pg-13",126,"drama, romance",7.4,"75","a compassionate young man, raised in an orphanage and trained to be a doctor there, decides to leave to see the world.","lasse hallström","tobey maguire, charlize theron, michael caine, delroy lindo",83474,NA
"25",25,"deep blue sea",1999,"r",105,"action, sci-fi, thriller",5.8,"54","searching for a cure to alzheimer's disease, a group of scientists on an isolated research facility become the prey, as a trio of intelligent sharks fight back.","renny harlin","thomas jane, saffron burrows, samuel l. jackson, jacqueline mckenzie",106465,NA
"26",26,"man on the moon",1999,"r",118,"biography, comedy, drama",7.4,"58","the life and career of a legendary comedian, andy kaufman.","milos forman","jim carrey, danny devito, gerry becker, greyson erik pendry",106292,NA
"27",27,"the haunting",1999,"pg-13",113,"fantasy, horror, mystery",4.9,NA,"when eleanor, theo, and luke decide to take part in a sleep study at a huge mansion they get more than they bargained for when dr. marrow tells them of the house's ghostly past.","jan de bont","liam neeson, catherine zeta-jones, owen wilson, lili taylor",62157,NA
"28",28,"galaxy quest",1999,"pg",102,"adventure, comedy, sci-fi",7.3,"70","the alumni cast of a space opera television series have to play their roles as the real thing when an alien race needs their help. however, they also have to defend the alien race and earth from a reptilian warlord.","dean parisot","tim allen, sigourney weaver, alan rickman, tony shalhoub",130611,NA
"29",29,"the talented mr. ripley",1999,"r",139,"crime, drama, thriller",7.3,"76","in late 1950s new york, tom ripley, a young underachiever, is sent to italy to retrieve dickie greenleaf, a rich and spoiled millionaire playboy. but when the errand fails, ripley takes extreme measures.","anthony minghella","matt damon, gwyneth paltrow, jude law, cate blanchett",149444,NA
"30",30,"audition",1999,"r",115,"drama, horror, mystery",7.2,"69","a widower takes an offer to screen girls at a special audition, arranged for him by a friend to find him a new wife. the one he fancies is not who she appears to be after all.","takashi miike","ryo ishibashi, eihi shiina, tetsu sawaki, jun kunimura",60122,NA
"31",31,"wild wild west",1999,"pg-13",106,"action, comedy, sci-fi",4.8,"38","the two best hired guns in the west must save president grant from the clutches of a nineteenth-century inventor-villain.","barry sonnenfeld","will smith, kevin kline, kenneth branagh, salma hayek",137040,NA
"32",32,"the virgin suicides",1999,"r",97,"drama, romance",7.2,"76","a group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents in suburban detroit in the mid-1970s.","sofia coppola","kirsten dunst, josh hartnett, james woods, kathleen turner",125766,NA
"33",33,"dogma",1999,"r",130,"adventure, comedy, drama",7.3,"62","an abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter heaven.","kevin smith","ben affleck, matt damon, linda fiorentino, bud cort",190129,NA
"34",34,"being john malkovich",1999,"r",112,"comedy, drama, fantasy",7.8,"90","a puppeteer discovers a portal that leads literally into the head of movie star john malkovich.","spike jonze","john cusack, cameron diaz, catherine keener, john malkovich",271264,NA
"35",35,"idle hands",1999,"r",92,"comedy, fantasy, horror",6.2,"31","a teenage slacker's right hand becomes possessed with murderous intent.","rodman flender","devon sawa, seth green, elden henson, jessica alba",35386,NA
"36",36,"toy story 2",1999,"g",92,"animation, adventure, comedy",7.9,"88","when woody is stolen by a toy collector, buzz and his friends vow to rescue him, but woody finds the idea of immortality in a museum tempting.","john lasseter, ash brannon, lee unkrich","tom hanks, tim allen, joan cusack, kelsey grammer",422739,NA
"37",37,"stir of echoes",1999,"r",99,"horror, mystery, thriller",7,"67","after being hypnotized by his sister in law, a man begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around him.","david koepp","kevin bacon, zachary david cope, kathryn erbe, illeana douglas",65905,NA
"38",38,"tarzan",1999,"g",88,"animation, adventure, family",7.2,"79","a man raised by gorillas must decide where he really belongs when he discovers he is a human.","chris buck, kevin lima","tony goldwyn, minnie driver, brian blessed, glenn close",161793,NA
"39",39,"jawbreaker",1999,"r",87,"comedy, crime, thriller",5.5,"22","three of the most popular girls at reagan high accidentally kill the prom queen with a jawbreaker when a kidnapping goes horribly wrong.","darren stein","rose mcgowan, rebecca gayheart, julie benz, judy greer",20407,NA
"40",40,"the 13th warrior",1999,"r",102,"action, adventure, history",6.6,"42","a man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. stopping at a viking village port to restock on supplies, he finds himself unwittingly embroiled on a quest to banish a mysterious threat in a distant viking land.","john mctiernan, michael crichton","antonio banderas, diane venora, dennis storhøi, vladimir kulich",105791,NA
"41",41,"the world is not enough",1999,"pg-13",128,"action, adventure, thriller",6.4,"57","james bond uncovers a nuclear plot when he protects an oil heiress from her former kidnapper, an international terrorist who can't feel pain.","michael apted","pierce brosnan, sophie marceau, robert carlyle, denise richards",166127,NA
"42",42,"payback",1999,"r",100,"action, crime, drama",7.1,"46","after a successful heist, porter is shot by his wife and his best friend. they leave him there to die but when he recovers, he seeks revenge and wants his share of the money.","brian helgeland","mel gibson, gregg henry, maria bello, david paymer",118260,NA
"43",43,"boys don't cry",1999,"r",118,"biography, crime, drama",7.6,"86","female-born teena brandon adopts his male identity of brandon teena and attempts to find himself and love in nebraska.","kimberly peirce","hilary swank, chloë sevigny, peter sarsgaard, brendan sexton iii",82274,NA
"44",44,"the iron giant",1999,"pg",86,"animation, action, adventure",8,"85","a young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.","brad bird","eli marienthal, harry connick jr., jennifer aniston, vin diesel",141054,NA
"45",45,"october sky",1999,"pg",108,"biography, drama, family",7.8,"71","the true story of homer hickam, a coal miner's son who was inspired by the first sputnik launch to take up rocketry against his father's wishes.","joe johnston","jake gyllenhaal, chris cooper, laura dern, chris owen",69734,NA
"46",46,"bicentennial man",1999,"pg",132,"comedy, drama, sci-fi",6.8,"42","an android endeavors to become human as he gradually acquires emotions.","chris columbus","robin williams, embeth davidtz, sam neill, oliver platt",95396,NA
"47",47,"the bone collector",1999,"r",118,"crime, drama, mystery",6.7,"45","a quadriplegic ex-homicide detective and his female partner try to track down a serial killer who is terrorizing new york city.","phillip noyce","denzel washington, angelina jolie, queen latifah, michael rooker",130407,NA
"48",48,"south park: bigger, longer & uncut",1999,"r",81,"animation, comedy, fantasy",7.8,"73","when cartman and his friends go see an r rated movie, they start swearing and their parents think that canada is to blame.","trey parker","trey parker, matt stone, mary kay bergman, isaac hayes",172412,NA
"49",49,"stuart little",1999,"pg",84,"adventure, comedy, family",5.9,"61","the little family adopt a charming young mouse named stuart, but the family cat wants rid of him.","rob minkoff","michael j. fox, geena davis, hugh laurie, jonathan lipnicki",104312,NA
"50",50,"the insider",1999,"r",157,"biography, drama, thriller",7.9,"84","a research chemist comes under personal and professional attack when he decides to appear in a ""60 minutes"" expose on big tobacco.","michael mann","russell crowe, al pacino, christopher plummer, diane venora",141562,NA
"51",51,"existenz",1999,"r",97,"horror, sci-fi, thriller",6.8,"68","a game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.","david cronenberg","jude law, jennifer jason leigh, ian holm, willem dafoe",82480,NA
"52",52,"drop dead gorgeous",1999,"pg-13",97,"comedy, romance, thriller",6.6,"28","a small-town beauty pageant turns deadly as it becomes clear that someone will go to any lengths to win.","michael patrick jann","kirsten dunst, denise richards, ellen barkin, allison janney",28509,NA
"53",53,"varsity blues",1999,"r",106,"comedy, drama, romance",6.4,"50","a back-up quarterback is chosen to lead a texas football team to victory after the star quarterback is injured.","brian robbins","james van der beek, jon voight, paul walker, ron lester",37188,NA
"54",54,"never been kissed",1999,"pg-13",107,"comedy, drama, romance",6,"60","a newspaper reporter enrolls in high school as part of research for a story.","raja gosnell","drew barrymore, david arquette, michael vartan, molly shannon",72685,NA
"55",55,"three kings",1999,"r",114,"action, adventure, comedy",7.1,"82","in the aftermath of the persian gulf war, four soldiers set out to steal gold that was stolen from kuwait, but they discover people who desperately need their help.","david o. russell","george clooney, mark wahlberg, ice cube, spike jonze",145648,NA
"56",56,"mystery men",1999,"pg-13",121,"action, comedy, fantasy",6.1,"65","a group of inept amateur superheroes must try to save the day when a supervillian threatens to destroy a major superhero and the city.","kinka usher","ben stiller, janeane garofalo, william h. macy, hank azaria",56288,NA
"57",57,"double jeopardy",1999,"r",105,"crime, drama, mystery",6.4,"40","a woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime, she can't be re-prosecuted if she finds and kills him.","bruce beresford","ashley judd, tommy lee jones, bruce greenwood, benjamin weir",60563,NA
"58",58,"lake placid",1999,"r",82,"action, comedy, horror",5.6,"34","three people attempt to stop a gigantic crocodile, who is terrorizing residents in black lake, maine.","steve miner","bridget fonda, bill pullman, oliver platt, brendan gleeson",46324,NA
"59",59,"edtv",1999,"pg-13",122,"comedy, drama",6.1,"48","a video store clerk agrees to have his life filmed by a camera crew for a television show.","ron howard","matthew mcconaughey, jenna elfman, geoffrey blake, gail boggs",37329,NA
"60",60,"any given sunday",1999,"r",162,"drama, sport",6.8,"52","a behind-the-scenes look at the life-and-death struggles of modern-day gladiators and those who lead them.","oliver stone","al pacino, dennis quaid, cameron diaz, james woods",102133,NA
"61",61,"the thomas crown affair",1999,"r",113,"crime, romance, thriller",6.8,"72","a very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.","john mctiernan","pierce brosnan, rene russo, denis leary, ben gazzara",76995,NA
"62",62,"8mm",1999,"r",123,"mystery, thriller",6.5,"19","a private investigator is hired to discover if a ""snuff film"" is authentic or not.","joel schumacher","nicolas cage, joaquin phoenix, james gandolfini, peter stormare",109742,NA
"63",63,"mansfield park",1999,"pg-13",112,"comedy, drama, romance",7.1,"71","at 10, fanny price, a poor relation, goes to live at mansfield park, the estate of her aunt's husband, sir thomas. clever, studious, and a writer with an ironic imagination and fine moral ...                see full summary »","patricia rozema","frances o'connor, jonny lee miller, alessandro nivola, hannah taylor gordon",18208,NA
"64",64,"election",1999,"r",103,"comedy, drama, romance",7.3,"83","a high school teacher's personal life becomes complicated as he works with students during the school elections, particularly with an obsessive overachiever determined to become student body president.","alexander payne","matthew broderick, reese witherspoon, chris klein, jessica campbell",77807,NA
"65",65,"end of days",1999,"r",121,"action, fantasy, horror",5.7,"33","at the end of the century, satan visits new york in search of a bride. it's up to an ex-cop who now runs an elite security outfit to stop him.","peter hyams","arnold schwarzenegger, gabriel byrne, robin tunney, kevin pollak",94574,NA
"66",66,"deuce bigalow: male gigolo",1999,"r",88,"comedy, romance",5.7,"30","an average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.","mike mitchell","rob schneider, william forsythe, eddie griffin, arija bareikis",63029,NA
"67",67,"runaway bride",1999,"pg",116,"comedy, romance",5.5,"39","a reporter is assigned to write a story about a woman who has left a string of fiances at the altar.","garry marshall","julia roberts, richard gere, joan cusack, hector elizondo",80374,NA
"68",68,"the rage: carrie 2",1999,"r",104,"horror, sci-fi, thriller",4.6,"42","a horrible massacre strikes up after an outcast teenage girl is taunted by a group of high school jocks, all of them unaware of her cutthroat telekinetic powers.","katt shea","emily bergl, jason london, dylan bruno, j. smith-cameron",13758,NA
"69",69,"go",1999,"r",102,"comedy, crime",7.3,"72","go! tells the story of the events after a drug deal, told from three different points of view.","doug liman","sarah polley, jay mohr, scott wolf, taye diggs",61624,NA
"70",70,"ravenous",1999,"r",101,"fantasy, horror, thriller",7,"46","in a remote military outpost in the 19th century, captain john boyd and his regiment embark on a rescue mission which takes a dark turn when they are ambushed by a sadistic cannibal.","antonia bird","guy pearce, robert carlyle, david arquette, jeremy davies",32204,NA
"71",71,"the thirteenth floor",1999,"r",100,"mystery, sci-fi, thriller",7,"36","a computer scientist running a virtual reality simulation of 1937 becomes the primary suspect when his colleague and mentor is murdered.","josef rusnak","craig bierko, gretchen mol, armin mueller-stahl, vincent d'onofrio",56715,NA
"72",72,"stigmata",1999,"r",103,"horror",6.2,"28","when a young woman becomes afflicted by stigmata, a priest is sent to investigate her case, which may have severe ramifications for his faith and for the catholic church itself.","rupert wainwright","patricia arquette, gabriel byrne, jonathan pryce, nia long",57403,NA
"73",73,"the messenger: the story of joan of arc",1999,"r",148,"adventure, biography, drama",6.4,"54","a young girl receives a vision that drives her to rid france of its oppressors.","luc besson","milla jovovich, john malkovich, rab affleck, stéphane algoud",58620,NA
"74",74,"entrapment",1999,"pg-13",113,"action, crime, romance",6.3,"54","an insurance agent is sent by her employer to track down and help capture an art thief.","jon amiel","sean connery, catherine zeta-jones, ving rhames, will patton",94132,NA
"75",75,"true crime",1999,"r",127,"crime, drama, mystery",6.6,"65","can an over-the-hill journalist uncover the evidence that can prove a death row inmate's innocence just hours before his execution?","clint eastwood","clint eastwood, isaiah washington, lisagay hamilton, james woods",27400,NA
"76",76,"detroit rock city",1999,"r",95,"comedy, music",6.8,"33","in 1978, four rebellious teenagers try to scam their way into a kiss concert.","adam rifkin","edward furlong, giuseppe andrews, james debello, sam huntington",31896,NA
"77",77,"the straight story",1999,"g",112,"biography, drama",8,"86","an old man makes a long journey by lawnmower to mend his relationship with an ill brother.","david lynch","richard farnsworth, sissy spacek, jane galloway heitz, joseph a. carpenter",69005,NA
"78",78,"blast from the past",1999,"pg-13",112,"comedy, drama, romance",6.6,"48","a naive man comes out into the world after spending 35 years in a nuclear fallout shelter.","hugh wilson","brendan fraser, alicia silverstone, christopher walken, sissy spacek",52376,NA
"79",79,"life",1999,"r",108,"comedy, crime, drama",6.7,"63","the story of wrongfully convicted men (eddie murphy and martin lawrence) who discover the value of life after serving 65 years in prison.","ted demme","eddie murphy, martin lawrence, obba babatundé, nick cassavetes",36451,NA
"80",80,"romance",1999,"r",84,"drama",5.3,"49","although deeply in love with her boyfriend - and indeed sleeping in the same bed with him - a schoolteacher cannot handle the almost complete lack of intimacy he will allow. increasingly ...                see full summary »","catherine breillat","caroline ducey, sagamore stévenin, françois berléand, rocco siffredi",8554,NA
"81",81,"the astronaut's wife",1999,"r",109,"drama, sci-fi, thriller",5.3,"37","after an explosion in space and subsequent two-minute radio-out period, two astronauts return home to their wives. slightly it's revealed that they're not the same as they were.","rand ravich","charlize theron, johnny depp, joe morton, clea duvall",48177,NA
"82",82,"the hurricane",1999,"r",146,"biography, drama, sport",7.6,"74","the story of rubin ""hurricane"" carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.","norman jewison","denzel washington, vicellous shannon, deborah kara unger, liev schreiber",81389,NA
"83",83,"blue streak",1999,"pg-13",93,"action, comedy, crime",6.3,"46","a former convict poses as a cop to retrieve a diamond he stole years ago.","les mayfield","martin lawrence, luke wilson, peter greene, dave chappelle",64300,NA
"84",84,"all about my mother",1999,"r",101,"drama",7.9,"87","young esteban wants to become a writer and also to discover the identity of his father, carefully concealed by his mother manuela.","pedro almodóvar","cecilia roth, marisa paredes, candela peña, antonia san juan",75168,NA
"85",85,"a midsummer night's dream",1999,"pg-13",116,"comedy, fantasy, romance",6.5,"61","lovers' lives are complicated by city law, feuding faerie royalty, and... love.","michael hoffman","kevin kline, michelle pfeiffer, rupert everett, stanley tucci",22186,NA
"86",86,"ghost dog: the way of the samurai",1999,"r",116,"action, crime, drama",7.5,"67","an african american mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.","jim jarmusch","forest whitaker, henry silva, john tormey, cliff gorman",75072,NA
"87",87,"bowfinger",1999,"pg-13",97,"comedy",6.4,"71","when a desperate movie producer fails to get a major star for his bargain basement film, he decides to shoot the film secretly around him.","frank oz","steve martin, eddie murphy, heather graham, christine baranski",59728,NA
"88",88,"pola x",1999,"not rated",134,"drama, romance",5.8,"65","a young writer becomes intrigued with a mysterious dark-haired woman who claims to be his long-lost sister and he begin an unusual relationship with her prompting a downward spiral involving his domineering mother and lovely fiancée","leos carax","guillaume depardieu, yekaterina golubeva, catherine deneuve, delphine chuillot",3781,NA
"89",89,"the general's daughter",1999,"r",116,"crime, drama, mystery",6.3,"47","when the daughter of a well-known and well-respected base commander is murdered, an undercover detective is summoned to look into the matter and finds a slew of cover-ups at west point.","simon west","john travolta, madeleine stowe, james cromwell, timothy hutton",45653,NA
"90",90,"for love of the game",1999,"pg-13",137,"drama, romance, sport",6.6,"43","a washed up pitcher flashes through his career.","sam raimi","kevin costner, kelly preston, john c. reilly, jena malone",27604,NA
"91",91,"inspector gadget",1999,"pg",78,"action, adventure, comedy",4.1,"36","a security guard's dreams come true when he is selected to be transformed into a cybernetic police officer.","david kellogg","matthew broderick, rupert everett, joely fisher, michelle trachtenberg",39091,NA
"92",92,"teaching mrs. tingle",1999,"pg-13",96,"comedy, thriller",5.2,"35","the story of a girl who is willing to do anything to become valedictorian, even if it means murdering the teacher that stands in her way.","kevin williamson","helen mirren, marisa coughlan, katie holmes, jeffrey tambor",18003,NA
"93",93,"forces of nature",1999,"pg-13",105,"comedy, romance",5.4,"46","a soon-to-be-married man encounters an exciting stranger after his plane suffers an accident on takeoff.","bronwen hughes","sandra bullock, ben affleck, maura tierney, steve zahn",28348,NA
"94",94,"virus",1999,"r",99,"action, horror, thriller",4.9,"19","when the crew of an american tugboat boards an abandoned russian research vessel, the alien life form aboard regards them as a virus which must be destroyed.","john bruno","jamie lee curtis, william baldwin, donald sutherland, joanna pacula",23269,NA
"95",95,"message in a bottle",1999,"pg-13",126,"drama, romance",6.2,"39","a woman discovers a tragic love letter in a bottle on a beach, and is determined to track down its author.","luis mandoki","kevin costner, robin wright, paul newman, john savage",31195,NA
"96",96,"summer of sam",1999,"r",142,"crime, drama, romance",6.6,"67","spike lee's take on the ""son of sam"" murders in new york city during the summer of 1977 centering on the residents of an italian-american northeast bronx neighborhood who live in fear and distrust of one another.","spike lee","john leguizamo, adrien brody, mira sorvino, jennifer esposito",32535,NA
"97",97,"but i'm a cheerleader",1999,"r",85,"comedy, drama, romance",6.6,"39","a naive teenager is sent to rehab camp when her straitlaced parents and friends suspect her of being a lesbian.","jamie babbit","natasha lyonne, clea duvall, michelle williams, brandt wille",21410,NA
"98",98,"better than chocolate",1999,"r",101,"comedy, drama, romance",6.2,NA,"two attractive young lesbians, maggie and kim, meet in vancouver, develop a passionate romance, and move in together. meanwhile, maggie's well-meaning but naive mother lila gets divorced ...                see full summary »","anne wheeler","wendy crewson, karyn dwyer, christina cox, ann-marie macdonald",6990,NA
"99",99,"arlington road",1999,"r",117,"crime, drama, thriller",7.2,"65","a man begins to suspect his neighbors are not what they appear to be and their secrets could be deadly.","mark pellington","jeff bridges, tim robbins, joan cusack, hope davis",73384,NA
"100",100,"bringing out the dead",1999,"r",121,"drama, thriller",6.8,"70","haunted by the patients he failed to save, an extremely burned-out manhattan ambulance paramedic fights to maintain his sanity over three fraught and turbulent nights.","martin scorsese","nicolas cage, patricia arquette, john goodman, ving rhames",55983,NA
