"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"16",16,"the hitchhiker's guide to the galaxy",2005,"pg",109,"adventure, comedy, sci-fi",6.8,"63","mere seconds before the earth is to be demolished by an alien construction crew, journeyman arthur dent is swept off the planet by his friend ford prefect, a researcher penning a new edition of ""the hitchhiker's guide to the galaxy.""","garth jennings","martin freeman, yasiin bey, sam rockwell, zooey deschanel",165986,NA
"17",17,"pride & prejudice",2005,"pg",129,"drama, romance",7.8,"82","sparks fly when spirited elizabeth bennet meets single, rich, and proud mr. darcy. but mr. darcy reluctantly finds himself falling in love with a woman beneath his class. can each overcome their own pride and prejudice?","joe wright","keira knightley, matthew macfadyen, brenda blethyn, donald sutherland",210682,NA
"18",18,"brokeback mountain",2005,"r",134,"drama, romance",7.7,"87","the story of a forbidden and secretive relationship between two cowboys, and their lives over the years.","ang lee","jake gyllenhaal, heath ledger, michelle williams, randy quaid",278033,NA
"19",19,"war of the worlds",2005,"pg-13",116,"adventure, sci-fi, thriller",6.5,"73","as earth is invaded by alien tripod fighting machines, one family fights for survival.","steven spielberg","tom cruise, dakota fanning, tim robbins, miranda otto",359799,NA
"20",20,"kingdom of heaven",2005,"r",144,"action, adventure, drama",7.2,"63","balian of ibelin travels to jerusalem during the crusades of the 12th century, and there he finds himself as the defender of the city and its people.","ridley scott","orlando bloom, eva green, liam neeson, martin hancock",233941,NA
"21",21,"the 40-year-old virgin",2005,"r",116,"comedy, romance",7.1,"73","goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother.","judd apatow","steve carell, catherine keener, paul rudd, romany malco",335999,NA
"22",22,"walk the line",2005,"pg-13",136,"biography, drama, music",7.9,"72","a chronicle of country music legend johnny cash's life, from his early days on an arkansas cotton farm to his rise to fame with sun records in memphis, where he recorded alongside elvis presley, jerry lee lewis, and carl perkins.","james mangold","joaquin phoenix, reese witherspoon, ginnifer goodwin, robert patrick",199599,NA
"23",23,"king kong",2005,"pg-13",187,"action, adventure, drama",7.2,"81","in 1933 new york, an overly ambitious movie producer coerces his cast and hired ship crew to travel to the mysterious skull island, where they encounter kong, a giant ape who is immediately smitten with leading lady ann darrow.","peter jackson","naomi watts, jack black, adrien brody, thomas kretschmann",342277,NA
"24",24,"land of the dead",2005,"r",93,"horror, thriller",6.2,"71","the living dead have taken over the world, and the last humans live in a walled city to protect themselves as they come to grips with the situation.","george a. romero","john leguizamo, asia argento, simon baker, dennis hopper",82937,NA
"25",25,"nanny mcphee",2005,"pg",97,"comedy, family, fantasy",6.6,"59","a governess uses magic to rein in the behavior of seven ne'er-do-well children in her charge.","kirk jones","emma thompson, colin firth, angela lansbury, kelly macdonald",55452,NA
"26",26,"mr. & mrs. smith",2005,"pg-13",120,"action, comedy, crime",6.5,"55","a bored married couple is surprised to learn that they are both assassins hired by competing agencies to kill each other.","doug liman","brad pitt, angelina jolie, adam brody, vince vaughn",381528,NA
"27",27,"serenity",2005,"pg-13",119,"action, adventure, sci-fi",7.9,"74","the crew of the ship serenity try to evade an assassin sent to recapture one of their members who is telepathic.","joss whedon","nathan fillion, gina torres, chiwetel ejiofor, alan tudyk",255969,NA
"28",28,"wedding crashers",2005,"r",119,"comedy, romance",7,"64","john beckwith and jeremy grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when john meets and falls for claire cleary.","david dobkin","owen wilson, vince vaughn, rachel mcadams, christopher walken",296485,NA
"29",29,"sky high",2005,"pg",100,"adventure, comedy, family",6.2,"62","set in an era where superheroes are commonly known and accepted, young william stronghold, the son of the commander and jetstream, tries to find a balance between being a normal teenager and an extraordinary being.","mike mitchell","kurt russell, kelly preston, michael angarano, danielle panabaker",66765,NA
"30",30,"house of wax",2005,"r",108,"horror",5.3,"41","a group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.","jaume collet-serra","chad michael murray, paris hilton, elisha cuthbert, brian van holt",100935,NA
"31",31,"bewitched",2005,"pg-13",102,"comedy, fantasy, romance",4.8,"34","thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom bewitched (1964).","nora ephron","nicole kidman, will ferrell, shirley maclaine, michael caine",61694,NA
"32",32,"the longest yard",2005,"pg-13",113,"comedy, crime, sport",6.4,"48","prison inmates form a football team to challenge the prison guards.","peter segal","adam sandler, burt reynolds, chris rock, nelly",140509,NA
"33",33,"the exorcism of emily rose",2005,"pg-13",119,"drama, horror, thriller",6.7,"46","a lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.","scott derrickson","laura linney, tom wilkinson, shohreh aghdashloo, campbell scott",104009,NA
"34",34,"the island",2005,"pg-13",136,"action, adventure, romance",6.9,"50","a man living in a futuristic sterile colony begins to question his circumscribed existence when his friend is chosen to go to the island, the last uncontaminated place on earth.","michael bay","scarlett johansson, ewan mcgregor, djimon hounsou, steve buscemi",276569,NA
"35",35,"the dukes of hazzard",2005,"pg-13",104,"action, adventure, comedy",5.1,"33","cousins bo, luke, and daisy duke, and their uncle jesse, egg on the authorities of hazzard county, boss hogg and sheriff coltrane.","jay chandrasekhar","seann william scott, johnny knoxville, jessica simpson, alice greczyn",69218,NA
"36",36,"the cave",2005,"pg-13",97,"adventure, horror, thriller",5.1,"30","bloodthirsty creatures await a pack of divers who become trapped in an underwater cave network.","bruce hunt","piper perabo, morris chestnut, cole hauser, eddie cibrian",30475,NA
"37",37,"hitch",2005,"pg-13",118,"comedy, romance",6.6,"58","while helping his latest client woo the fine lady of his dreams, a professional ""date doctor"" finds that his game doesn't quite work on the gossip columnist with whom he's smitten.","andy tennant","will smith, eva mendes, kevin james, amber valletta",260912,NA
"38",38,"lie with me",2005,"not rated",93,"drama, romance",5.4,NA,"an outgoing, sexually aggressive young woman meets and begins a torrid affair with an equally aggressive young man in which their affair begins to bring a strain on their personal lives.","clement virgo","lauren lee smith, eric balfour, polly shannon, mayko nguyen",12556,NA
"39",39,"madagascar",2005,"pg",86,"animation, adventure, comedy",6.9,"57","spoiled by their upbringing and unaware of what wildlife really is, four animals from the new york central zoo escape, unwittingly assisted by four absconding penguins, and find themselves in madagascar.","eric darnell, tom mcgrath","chris rock, ben stiller, david schwimmer, jada pinkett smith",296371,NA
"40",40,"fantastic four",2005,"pg-13",106,"action, adventure, family",5.7,"40","a group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, doctor victor von doom.","tim story","ioan gruffudd, michael chiklis, chris evans, jessica alba",281201,NA
"41",41,"jarhead",2005,"r",125,"biography, drama, war",7,"58","a psychological study of operations desert shield and desert storm during the gulf war; through the eyes of a u.s marine sniper who struggles to cope with the possibility his girlfriend may be cheating on him back home.","sam mendes","jake gyllenhaal, jamie foxx, lucas black, scott macdonald",152989,NA
"42",42,"munich",2005,"r",164,"drama, history, thriller",7.6,"74","based on the true story of the black september aftermath, about the five men chosen to eliminate the ones responsible for that fateful day.","steven spielberg","eric bana, daniel craig, marie-josée croze, ciarán hinds",187206,NA
"43",43,"a history of violence",2005,"r",96,"crime, drama, thriller",7.5,"81","a mild-mannered man becomes a local hero through an act of violence, which sets off repercussions that will shake his family to its very core.","david cronenberg","viggo mortensen, maria bello, ed harris, william hurt",199739,NA
"44",44,"four brothers",2005,"r",109,"action, crime, drama",6.9,"49","when their adopted mother is gunned down in a store robbery the 'four brothers' investigated the murder for themselves & look for the killers but not all is what it seems.","john singleton","mark wahlberg, tyrese gibson, garrett hedlund, andré benjamin",117594,NA
"45",45,"hard candy",2005,"r",104,"crime, drama, thriller",7.1,"58","a teenage girl raids a man's home in order to expose him under suspicion that he is a pedophile.","david slade","patrick wilson, ellen page, sandra oh, odessa rae",139409,NA
"46",46,"just friends",2005,"pg-13",96,"comedy, romance",6.2,"47","while visiting his hometown during christmas, a man comes face-to-face with his old high school crush whom he was best friends with -- a woman whose rejection of him turned him into a ferocious womanizer.","roger kumble","ryan reynolds, amy smart, anna faris, chris klein",88708,NA
"47",47,"lord of war",2005,"r",122,"crime, drama, thriller",7.6,"62","an arms dealer confronts the morality of his work as he is being chased by an interpol agent.","andrew niccol","nicolas cage, ethan hawke, jared leto, bridget moynahan",262885,NA
"48",48,"wolf creek",2005,"r",99,"horror",6.3,"54","three backpackers stranded in the australian outback are befriended by a local who turns out to be a sadistic psychopath and will plunge them into a hellish nightmare of insufferable torture.","greg mclean","nathan phillips, cassandra magrath, kestie morassi, john jarratt",59692,NA
"49",49,"diary of a mad black woman",2005,"pg-13",116,"comedy, drama, romance",5.7,"36","a couple's seemingly solid marriage begins to crumble when the wife discovers that her husband intends to divorce her.","darren grant","kimberly elise, steve harris, tyler perry, cicely tyson",11169,NA
"50",50,"the ring two",2005,"pg-13",110,"horror, mystery",5.4,"44","six months after the incidents involving the lethal videotape, new clues prove that there is a new evil lurking in the darkness.","hideo nakata","naomi watts, david dorfman, sissy spacek, simon baker",79113,NA
"51",51,"kiss kiss bang bang",2005,"r",103,"comedy, crime, mystery",7.6,"72","a murder mystery brings together a private eye, a struggling actress, and a thief masquerading as an actor.","shane black","robert downey jr., val kilmer, michelle monaghan, corbin bernsen",189169,NA
"52",52,"match point",2005,"r",124,"drama, romance, thriller",7.7,"72","at a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.","woody allen","scarlett johansson, jonathan rhys meyers, emily mortimer, matthew goode",179774,NA
"53",53,"æon flux",2005,"pg-13",93,"action, sci-fi",5.5,"36","aeon flux is a mysterious assassin working for the monicans, a group of rebels trying to overthrow the government. when she is sent on a mission to kill the chairman, a whole new mystery is found.","karyn kusama","charlize theron, frances mcdormand, sophie okonedo, marton csokas",114809,NA
"54",54,"revolver",2005,"r",111,"action, crime, drama",6.5,"25","gambler jake green enters into a game with potentially deadly consequences.","guy ritchie","jason statham, ray liotta, vincent pastore, andré benjamin",79300,NA
"55",55,"the fog",2005,"pg-13",100,"horror",3.6,"27","a thick mist full of vengeful spirits haunts a prosperous island town off the coast of oregon, and it's inhabitants tries to learn a dark secret to their town's history in order to stop it.","rupert wainwright","tom welling, maggie grace, selma blair, deray davis",31051,NA
"56",56,"green street hooligans",2005,"r",109,"crime, drama, sport",7.5,"55","a wrongfully expelled harvard undergrad moves to london, where he is introduced to the violent underworld of football hooliganism.","lexi alexander","elijah wood, charlie hunnam, claire forlani, marc warren",126579,NA
"57",57,"lords of dogtown",2005,"pg-13",107,"biography, drama, sport",7.1,"56","the film follows the surf and skateboarding trends that originated in venice, california during the 1970's.","catherine hardwicke","heath ledger, emile hirsch, victor rasuk, johnny knoxville",46617,NA
"58",58,"the skeleton key",2005,"pg-13",104,"horror, mystery, thriller",6.5,"47","a hospice nurse working at a spooky new orleans plantation home finds herself entangled in a mystery involving the house's dark past.","iain softley","kate hudson, peter sarsgaard, joy bryant, gena rowlands",94032,NA
"59",59,"memoirs of a geisha",2005,"pg-13",145,"drama, romance",7.4,"54","nitta sayuri reveals how she transcended her fishing-village roots and became one of japan's most celebrated geisha.","rob marshall","ziyi zhang, ken watanabe, michelle yeoh, suzuka ohgo",125230,NA
"60",60,"the new world",2005,"pg-13",135,"biography, drama, history",6.7,"69","the story of the english exploration of virginia, and of the changing world and loves of pocahontas.","terrence malick","colin farrell, q'orianka kilcher, christopher plummer, christian bale",74919,NA
"61",61,"the wedding date",2005,"pg-13",90,"comedy, romance",6.1,"32","single-girl anxiety causes kat ellis to hire a male escort to pose as her boyfriend at her sister's wedding. her plan, an attempt to dupe her ex-fiancé, who dumped her a couple years prior, proves to be her undoing.","clare kilner","dermot mulroney, debra messing, jack davenport, amy adams",41719,NA
"62",62,"transporter 2",2005,"pg-13",87,"action, crime, thriller",6.3,"56","mercenary frank martin, who specializes moving goods of all kinds, surfaces again this time in miami, florida when he's implicated in the kidnapping of the young son of a powerful usa official.","louis leterrier","jason statham, amber valletta, kate nauta, alessandro gassman",168524,NA
"63",63,"the squid and the whale",2005,"r",81,"comedy, drama",7.4,"82","follows two young boys dealing with their parents' divorce in brooklyn in the 1980s.","noah baumbach","owen kline, jeff daniels, laura linney, jesse eisenberg",64968,NA
"64",64,"casanova",2005,"r",112,"adventure, comedy, drama",6.5,"57","heath ledger plays the fabled romantic as a man who, after failing to win the affection of a particular venetian woman, strives to discover the real meaning of love.","lasse hallström","heath ledger, sienna miller, jeremy irons, oliver platt",46806,NA
"65",65,"rumor has it...",2005,"pg-13",97,"comedy, drama, romance",5.5,"35","sarah huttinger is a woman who learns that her family was the inspiration for the book and film ""the graduate"" -- and that she just might be the offspring of the well-documented event.","rob reiner","jennifer aniston, mark ruffalo, shirley maclaine, kevin costner",44252,NA
"66",66,"cinderella man",2005,"pg-13",144,"biography, drama, sport",8,"69","the story of james braddock, a supposedly washed-up boxer who came back to become a champion and an inspiration in the 1930s.","ron howard","russell crowe, renée zellweger, craig bierko, paul giamatti",157575,NA
"67",67,"waiting...",2005,"r",94,"comedy",6.8,"30","young employees at shenaniganz restaurant collectively stave off boredom and adulthood with their antics.","rob mckittrick","ryan reynolds, anna faris, john francis daley, justin long",79706,NA
"68",68,"zathura: a space adventure",2005,"pg",101,"action, adventure, comedy",6.1,"67","two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.","jon favreau","josh hutcherson, jonah bobo, dax shepard, tim robbins",74744,NA
"69",69,"hide and seek",2005,"r",101,"drama, horror, mystery",5.9,"35","as a widower tries to piece together his life in the wake of his wife's suicide, his daughter finds solace -- at first -- in her imaginary friend.","john polson","robert de niro, dakota fanning, famke janssen, elisabeth shue",74242,NA
"70",70,"elektra",2005,"pg-13",97,"action, crime, drama",4.8,"34","elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.","rob bowman","jennifer garner, goran visnjic, will yun lee, kirsten prout",76219,NA
"71",71,"dark water",2005,"pg-13",105,"drama, horror, thriller",5.6,"52","a mother and daughter, still wounded from a bitter custody dispute, hole up in a run-down apartment building. adding further drama to their plight, they are targeted by the ghost of former resident.","walter salles","jennifer connelly, ariel gade, john c. reilly, tim roth",53356,NA
"72",72,"the brothers grimm",2005,"pg-13",118,"adventure, comedy, fantasy",5.9,"51","will and jake grimm are traveling con-artists who encounter a genuine fairy-tale curse which requires true courage instead of their usual bogus exorcisms.","terry gilliam","matt damon, heath ledger, monica bellucci, petr ratimec",104121,NA
"73",73,"into the blue",2005,"pg-13",110,"action, adventure, crime",5.8,"45","a group of divers find themselves in deep trouble with a drug lord after they come upon the illicit cargo of a sunken airplane.","john stockwell","paul walker, jessica alba, scott caan, ashley scott",66788,NA
"74",74,"robots",2005,"pg",91,"animation, adventure, comedy",6.3,"64","in a robot world, a young idealistic inventor travels to the big city to join his inspiration's company, only to find himself opposing its sinister new management.","chris wedge, carlos saldanha","ewan mcgregor, halle berry, mel brooks, robin williams",112294,NA
"75",75,"brick",2005,"r",110,"action, crime, drama",7.4,"72","a teenage loner pushes his way into the underworld of a high school crime ring to investigate the disappearance of his ex-girlfriend.","rian johnson","joseph gordon-levitt, lukas haas, emilie de ravin, meagan good",89743,NA
"76",76,"the family stone",2005,"pg-13",103,"comedy, drama, romance",6.3,"56","an uptight, conservative businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual christmas celebration and finds that she's a fish out of water in their free-spirited way of life.","thomas bezucha","dermot mulroney, sarah jessica parker, claire danes, diane keaton",52216,NA
"77",77,"miss congeniality 2: armed and fabulous",2005,"pg-13",115,"action, comedy, crime",5,"34","after cheryl frasier and stan fields are kidnapped, gracie goes undercover in las vegas to find them.","john pasquin","sandra bullock, regina king, william shatner, enrique murciano",56765,NA
"78",78,"the adventures of sharkboy and lavagirl 3-d",2005,"pg",93,"action, adventure, family",3.5,"38","a young boy is recruited by his imaginary friends sharkboy and lavagirl to help save their planet.","robert rodriguez","cayden boyd, george lopez, kristin davis, david arquette",22862,NA
"79",79,"coach carter",2005,"pg-13",136,"biography, drama, sport",7.3,"57","controversy surrounds high school basketball coach ken carter after he benches his entire team for breaking their academic contract with him.","thomas carter","samuel l. jackson, rick gonzalez, robert ri'chard, rob brown",101238,NA
"80",80,"good night, and good luck.",2005,"pg",93,"biography, drama, history",7.5,"80","broadcast journalist edward r. murrow looks to bring down senator joseph mccarthy.","george clooney","david strathairn, george clooney, patricia clarkson, jeff daniels",87141,NA
"81",81,"the sisterhood of the traveling pants",2005,"pg",119,"comedy, drama, family",6.5,"66","four best girlfriends hatch a plan to stay connected with one another as their lives start off in different directions: they pass around a pair of secondhand jeans that fits each of their bodies perfectly.","ken kwapis","amber tamblyn, alexis bledel, america ferrera, blake lively",47899,NA
"82",82,"red eye",2005,"pg-13",85,"mystery, thriller",6.5,"71","a woman is kidnapped by a stranger on a routine flight. threatened by the potential murder of her father, she is pulled into a plot to assist her captor in offing a politician.","wes craven","rachel mcadams, cillian murphy, brian cox, laura johnson",99402,NA
"83",83,"chicken little",2005,"g",81,"animation, adventure, comedy",5.8,"48","after ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion.","mark dindal","zach braff, joan cusack, garry marshall, don knotts",70704,NA
"84",84,"broken flowers",2005,"r",106,"comedy, drama, mystery",7.2,"79","as the extremely withdrawn don johnston is dumped by his latest woman, he receives an anonymous letter from a former lover informing him that he has a son who may be looking for him. a freelance sleuth neighbor moves don to embark on a cross-country search for his old flames in search of answers.","jim jarmusch","bill murray, jessica lange, sharon stone, julie delpy",86879,NA
"85",85,"imagine me & you",2005,"r",90,"comedy, drama, romance",6.8,"49","a newlywed bride becomes infatuated with another woman, who questions her sexual orientation, promoting a stir among the bride's family and friends.","ol parker","piper perabo, lena headey, matthew goode, celia imrie",25227,NA
"86",86,"hostage",2005,"r",113,"action, crime, drama",6.6,"44","a failed police negotiator turned small-town cop, must save the lives of a family held hostage, which draws him into a much more dangerous situation.","florent-emilio siri","bruce willis, kevin pollak, serena scott thomas, jimmy bennett",97828,NA
"87",87,"the pacifier",2005,"pg",95,"action, comedy, drama",5.6,"30","disgraced navy seal shane wolfe is handed a new assignment: protect the five plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.","adam shankman","vin diesel, brittany snow, max thieriot, brad garrett",73341,NA
"88",88,"cheaper by the dozen 2",2005,"pg",94,"adventure, comedy, family",5.5,"34","the bakers, while on vacation, find themselves competing with a rival family of eight children.","adam shankman","steve martin, bonnie hunt, hilary duff, eugene levy",46461,NA
"89",89,"capote",2005,"r",114,"biography, crime, drama",7.4,"88","in 1959, truman capote learns of the murder of a kansas family and decides to write a book about the case. while researching for his novel in cold blood, capote forms a relationship with one of the killers, perry smith, who is on death row.","bennett miller","philip seymour hoffman, clifton collins jr., catherine keener, allie mickelson",108615,NA
"90",90,"be cool",2005,"pg-13",118,"comedy, crime, music",5.7,"37","disenchanted with the movie industry, chili palmer tries the music industry, meeting and romancing a widow of a music executive on the way.","f. gary gray","john travolta, uma thurman, dwayne johnson, vince vaughn",61965,NA
"91",91,"sahara",2005,"pg-13",124,"action, adventure, comedy",6,"41","master explorer dirk pitt goes on the adventure of a lifetime of seeking out a lost civil war battleship known as the ""ship of death"" in the deserts of west africa while helping a who doctor being hounded by a ruthless dictator.","breck eisner","matthew mcconaughey, penélope cruz, steve zahn, william h. macy",81808,NA
"92",92,"doom",2005,"r",105,"action, adventure, horror",5.2,"34","space marines are sent to investigate strange events at a research facility on mars but find themselves at the mercy of genetically enhanced killing machines.","andrzej bartkowiak","karl urban, rosamund pike, dwayne johnson, deobia oparei",92785,NA
"93",93,"thank you for smoking",2005,"r",92,"comedy, drama",7.6,"71","satirical comedy follows the machinations of big tobacco's chief spokesman, nick naylor, who spins on behalf of cigarettes while trying to remain a role model for his twelve-year-old son.","jason reitman","aaron eckhart, cameron bright, maria bello, joan lunden",199065,NA
"94",94,"son of the mask",2005,"pg",94,"comedy, family, fantasy",2.2,"20","tim avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of loki. then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.","lawrence guterman","jamie kennedy, traylor howard, alan cumming, liam falconer",44750,NA
"95",95,"stay",2005,"r",99,"drama, mystery, thriller",6.9,"41","this movie focuses on the attempts of a psychiatrist to prevent one of his patients from committing suicide while trying to maintain his own grip on reality.","marc forster","ewan mcgregor, naomi watts, ryan gosling, kate burton",65814,NA
"96",96,"flightplan",2005,"pg-13",98,"drama, mystery, thriller",6.3,"53","a bereaved woman and her daughter are flying home from berlin to america. at 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane.","robert schwentke","jodie foster, peter sarsgaard, sean bean, kate beahan",134824,NA
"97",97,"oliver twist",2005,"pg-13",130,"crime, drama",6.9,"65","an adaptation of the classic dickens tale, where an orphan meets a pickpocket on the streets of london. from there, he joins a household of boys who are trained to steal for their master.","roman polanski","barney clark, ben kingsley, jeremy swift, ian mcneice",27255,NA
"98",98,"cursed",2005,"pg-13",97,"comedy, horror",5,"31","a werewolf loose in los angeles changes the lives of three young adults who, after being mauled by the beast, learn they must kill it in order to avoid becoming werewolves themselves.","wes craven","christina ricci, jesse eisenberg, portia de rossi, mya",27499,NA
"99",99,"the legend of zorro",2005,"pg",129,"action, adventure, western",5.9,"47","despite trying to keep his swashbuckling to a minimum, a threat to california's pending statehood causes the adventure-loving alejandro de la vega (banderas) -- and his wife, elena (zeta-jones) -- to take action.","martin campbell","antonio banderas, catherine zeta-jones, rufus sewell, alberto reyes",78261,NA
"100",100,"syriana",2005,"r",128,"drama, thriller",7,"76","a politically charged epic about the state of the oil industry in the hands of those personally involved and affected by it.","stephen gaghan","george clooney, matt damon, amanda peet, kayvan novak",115205,NA
